Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),AQI_PM2.5,AQI_PM10
1/29/2023,181.0906665,286.7892574,89.78650895,55.27488445,115.7111018,67.25343219,11.52457583,1.829542981,12.04936947,6.075432541,26.52614782,2.746034827,6.760081019,7.856433532,12.72504217,82.52804977,0.869254071,164.0382854,0.051876722,0.02857906,25.6388164,971.1960824,-0.032141204,247.5228922,286.9213648
1/30/2023,79.66184171,122.5904364,52.003447,38.00132312,69.03447947,57.85095325,11.33563916,1.345241085,16.06021583,3.147720021,13.15985681,1.611614157,3.948164352,4.88587996,14.70238183,80.79454011,1.037318756,162.499902,0.153458694,0.076709402,68.11208439,973.6704928,-0.095474537,133.1143415,123.1386277
1/31/2023,83.26087158,133.7160649,46.7311438,30.1271604,57.41040201,57.65693783,8.825631561,1.60909288,16.42036183,2.957407215,12.57104679,1.262696759,3.263515212,4.322944775,14.52028043,80.20131,1.270446759,218.0959811,0.022111742,0.012473291,85.64090278,973.6947306,-0.065699405,138.9927569,134.0417436
2/1/2023,83.3974734,148.127609,22.70972042,30.84111956,38.69090236,49.89785395,8.919780268,1.299904043,23.37754614,2.824603009,7.924245855,0.632158565,2.106716899,5.447111959,14.34209551,70.71036647,1.427165924,220.7701232,0.024147727,0.013621795,104.9717714,973.4068101,0.100775463,139.2158732,148.1650568
2/2/2023,86.44911148,174.406366,29.76434048,36.58743261,46.34832349,49.0303214,8.049370974,1.118064934,24.95667113,3.431594136,11.2227674,0.677172068,3.100934028,8.458842593,15.31644949,61.91905586,1.29398091,223.1544176,0.083806818,0.047275641,106.6014449,972.2796366,-0.106545139,144.2002154,174.9182387
2/3/2023,102.5495042,217.0336233,43.8471962,42.76612945,65.68497535,54.5050386,9.368916865,1.362818693,24.39164621,3.748578177,13.52843154,1.248492477,3.537154028,9.368188869,15.3781817,63.19785791,0.976970044,210.3528852,0.060132576,0.03392094,101.3168973,971.8590888,-0.213940972,171.4975235,217.863287
2/4/2023,115.6581328,234.0167811,39.59594916,47.63009283,66.6484781,60.40981971,10.82158184,1.18074043,25.52766172,3.558299858,12.62999472,1.758763062,2.866959491,6.991605223,15.87563545,63.26178714,1.031930156,206.8857079,0.049715909,0.028044872,100.7672047,970.0318727,-0.193109217,192.9082835,234.6766133
2/5/2023,102.0481477,211.7152281,54.28436154,44.22371842,73.08390085,57.59616161,9.620747291,1.293483641,25.55048623,2.873082647,11.02527454,1.399959491,2.825561343,8.369134712,16.21475741,62.45709182,0.90844709,204.260754,0.003787879,0.002136752,110.2203676,969.0444213,-0.176203704,170.6786412,212.5980758
2/6/2023,139.7407789,296.4250467,113.4804603,55.23044051,136.5749347,72.84685245,10.21946401,2.055259882,24.86961317,4.691091817,24.07620272,4.107269022,7.003129314,11.31304473,17.11075278,67.15264236,0.851638889,164.3079783,0.001420455,0.000801282,102.813653,968.6502278,-0.257170139,216.0333624,296.4607963
2/7/2023,112.7806311,234.9807829,58.86490257,40.77739713,80.18348591,74.72583059,7.385680583,1.28993388,20.49263351,3.337860414,16.91018251,1.681956019,5.013133052,6.271388889,16.81683472,64.5799832,1.146875,208.4585602,0.006297348,0.00355235,107.7143904,967.9001458,0.153478009,188.2083641,235.6309751
2/8/2023,72.73588345,174.578788,31.71947017,40.27096888,55.39750287,46.1052557,9.428093535,1.163096525,26.14293877,2.489172642,10.81713382,0.957667824,3.51121391,3.215375631,15.92348194,58.73873128,1.043168981,210.6580267,0.004450758,0.002510684,111.1400498,970.0036833,0.012733524,121.801943,175.0872122
2/9/2023,89.96734015,208.5736008,45.90421017,49.74748876,74.54629392,47.33807143,10.33181154,1.218201046,24.07596227,2.904854698,12.3002006,1.340076567,4.569052974,5.169098409,17.16823868,58.92322469,0.968314058,186.6576664,0.000142045,8.01E-05,100.2106838,968.4724409,0.033621858,149.9466556,209.4878648
2/10/2023,93.07035578,211.8036708,36.65474638,45.22431901,63.54552478,51.39189123,9.815350198,1.231248186,23.34239346,2.71843757,11.40246632,1.440220833,5.210194444,8.847532828,18.26286232,61.34762319,1.05728105,156.1067839,0,0,101.4359478,966.8559786,-0.015589523,156.0149144,212.6856341
2/11/2023,136.5208783,266.5910959,56.54049146,42.17849364,77.93829513,58.17151862,9.733209464,1.255503844,26.63278336,3.686024815,14.97305678,1.291590278,5.076708333,8.672241667,18.02821181,67.76045023,1.030364148,195.96624,0.000496032,0.000133547,99.21554358,968.6077836,-0.212726375,213.5812843,266.925185
2/12/2023,54.66448615,146.6834611,16.25546814,28.46059288,34.44405779,36.53380611,8.510689539,0.703205527,32.02170514,1.472475917,6.118476836,0.350472222,2.061909722,1.715373264,15.97841435,50.84554021,1.460987481,217.9996688,0.010912698,0.005876068,107.7658051,971.0536525,-0.27078373,91.28532739,146.7497919
2/13/2023,48.64334345,154.1645729,11.43900286,28.96835915,28.98359165,29.25587771,8.924273205,0.683140653,38.14939102,1.709798851,5.44406994,0.267493056,1.582930556,4.198488889,16.19813368,44.41305007,1.799482507,222.9324931,0.052579365,0.028311966,113.1000856,970.0631047,-0.199386574,81.45079431,155.0812814
2/14/2023,62.75457912,157.3147191,33.31263653,41.08349215,45.51513515,40.42820463,10.02951799,0.910295284,32.15071338,2.10558114,7.500904129,0.776830808,2.204737681,5.161135002,17.49056136,46.38555036,1.189221486,220.7871807,0.004261364,0.002403846,110.194302,970.5112148,0.131574074,105.4991459,158.1684247
2/15/2023,92.63451815,203.8876368,37.28286327,46.89408984,61.09674406,43.75503706,11.54489289,1.088277448,28.70933151,2.648541759,8.921564122,0.973900463,2.869163988,5.266657675,18.3532808,54.12795202,1.133387178,211.2220858,0.0078125,0.004407051,108.6977197,968.959981,-0.180711806,155.3030463,204.8487604
2/16/2023,165.3228618,320.7052415,72.19668143,54.1624585,102.7487072,52.2974035,12.02122844,1.733381887,27.39453204,3.727750279,14.76270332,1.900746528,5.391887077,5.759187155,18.67524861,67.57292183,0.793468027,188.0249654,0,0,95.38690733,970.753825,-0.084589947,235.5151025,321.4981891
2/17/2023,219.7390057,387.499177,103.1845876,57.96404155,129.0840383,66.18175294,10.13487598,2.120569306,30.65598555,4.823249622,19.61187423,3.605451389,11.2146028,8.675346563,19.58414583,69.65585013,0.809190972,169.1395744,0,0,95.60323875,971.624525,-0.040613426,276.9550889,387.6241852
2/18/2023,202.2491002,351.5748116,88.40720905,53.57454412,115.0290918,65.25219612,10.4744223,1.906264216,27.88306347,4.521239482,20.11044733,2.835096065,6.423385417,5.810561632,19.43393904,69.41725369,0.753475475,188.3242867,0,0,100.1294098,971.1921966,-0.222997685,263.6358533,352.0590635
2/19/2023,179.4127149,324.2357243,87.90728771,51.43296005,113.3313417,60.1554038,9.873298555,1.857803584,28.9148275,4.046744931,17.42626167,1.867142628,6.436471785,7.712143086,19.67535712,68.98209144,0.723293581,163.9159088,0,0,96.27240141,969.2030259,-0.27620771,246.2450675,324.9933671
2/20/2023,145.7492213,288.8739164,64.81659383,48.95976074,92.53250737,60.68179975,9.987038253,1.554475449,26.28916988,3.195406129,11.94828063,1.816677989,4.0317685,5.389615819,21.73137555,62.24524558,0.896687326,164.5415175,0,0,108.6750068,967.8772358,-0.215548213,220.6090224,288.9851772
2/21/2023,125.6129996,249.578787,27.59283913,41.95806477,55.7925224,59.52645487,9.417954591,1.222572411,29.24018033,2.965895173,10.47276609,1.206696429,3.00812101,4.823014527,21.79935439,62.25962454,1.107486111,187.2213978,0,0,106.9182124,967.8436653,-0.135027006,205.2745151,250.0829992
2/22/2023,135.7771578,250.7484943,43.09696981,40.62977238,66.21734641,59.2842386,9.478953136,1.403850716,20.88611945,3.32239585,13.44253947,1.455737599,2.595549769,6.33311898,20.10363194,69.06397729,0.912165125,196.7992285,0,0,95.2045487,969.2600316,-0.254276842,213.0149125,251.2410093
2/23/2023,82.90053903,186.0075162,42.67862465,38.98735344,62.13495345,46.44550468,8.371414717,0.992795216,22.99997961,2.631652663,12.67082237,1.189319143,2.231274758,4.313542673,20.15743732,58.38066649,1.231295139,218.6270541,0.004734848,0.00267094,120.7729729,969.4949596,-0.195449811,138.4042138,186.2873659
2/24/2023,80.76572147,196.7997377,43.4685354,44.29935886,64.24005942,43.61211161,9.501707225,1.147518784,28.041699,2.364479672,12.26797482,1.01546875,2.047615079,5.411289683,20.2026773,56.19329773,1.089439815,214.3935896,0,0,117.2741451,970.6736784,-0.356405569,134.9173451,196.863743
2/25/2023,115.1687936,256.371178,63.6857096,47.31385907,85.62718139,48.88304978,10.74062796,1.463628275,27.59933892,2.938905443,12.11992275,1.611102841,2.394596688,6.384467147,20.16293627,61.66297844,0.82741144,199.1548485,0,0,112.6806141,970.8915646,-0.41500463,192.1090295,256.8074662
2/26/2023,139.3502574,292.4144604,69.55903923,48.60958229,94.4723056,52.14682721,11.8328389,1.574667958,30.22653336,3.903312014,16.53033278,1.980324074,2.591655093,8.847828947,21.11004028,59.76983218,0.79101772,164.0792465,0,0,96.0309145,961.0594765,-0.390509259,215.7359652,292.4903158
2/27/2023,118.5806375,252.3630991,55.67909115,45.13032407,79.67755792,52.61127361,11.06468765,1.456444743,27.74671774,2.866037674,11.49841414,1.199337214,1.634025054,6.3556667,21.55855016,58.57642677,0.892809854,188.353189,0,0,103.8939562,972.6601587,-0.397239583,197.681708,252.8394681
2/28/2023,90.15333854,227.5918707,54.64691256,41.01869393,78.16425735,50.59968425,10.42579606,1.283066713,22.63333341,2.821284093,13.57163411,1.213247717,1.509957071,5.236429696,21.16978068,57.22881791,1.042428538,170.318785,0.000284091,0.000160256,103.8405577,972.6937821,-0.189651199,151.2504529,228.315952
3/1/2023,73.82943281,218.6574474,58.2792016,41.3468936,78.07852994,48.29914361,10.14297051,1.253905957,21.10812815,3.329905553,11.88904531,1.41384517,2.031734284,6.38400463,21.33388414,51.68201719,1.128754521,162.3428976,0.00323548,0.001602564,87.1272938,973.6104146,0.037668738,123.5880736,219.4708729
3/2/2023,91.04696221,207.8153967,51.64379335,40.59412755,72.84502993,55.84828517,10.68884646,1.193500282,23.22476678,3.956262165,14.55805581,1.620009137,2.117534722,5.452465887,21.69756452,56.38939725,1.076879051,211.2739525,0,0,108.9815915,973.7263725,-0.04818287,152.7100383,208.7372428
3/3/2023,62.38445771,147.9962153,25.31226023,31.84538686,45.21525337,51.90764238,9.098205213,0.899337981,22.08726287,3.042148984,7.663099346,0.650174186,2.036667857,3.610474717,22.14763866,55.99446782,1.25716955,230.0506569,0,0,114.9946049,973.7491956,0.014195602,104.8946143,148.036291
3/4/2023,55.36243486,149.8326262,21.50950698,31.68340726,41.28442104,46.7596243,9.794870686,0.942796527,22.55001344,2.621530405,7.014316547,0.551392747,1.29765625,3.996545139,22.01558095,55.97864586,1.300968222,221.859931,0.002367424,0.00133547,81.32081614,975.4685417,0.051458333,92.42531027,149.8359737
3/5/2023,56.30438816,135.3880654,23.05209647,29.28875322,33.83216187,42.19972265,9.438304815,0.916033538,26.66091233,2.357255446,18.30097274,0.4839375,0.889351852,3.83176918,22.56751944,53.78567316,1.332971065,224.0965524,0.000710227,0.000400641,118.5726063,971.5402236,0.064039352,93.963834,135.6803041
3/6/2023,66.02725939,149.1284398,26.29857928,32.32675204,43.58672376,40.72749744,10.14140851,1.082166359,29.74912256,2.394764439,6.089494498,0.511145833,1.0370625,4.171404915,21.89806944,55.92914491,1.162461806,220.1960999,0.000852273,0.000480769,117.3083872,968.4418888,0.081099537,110.8445237,149.145871
3/7/2023,85.10303375,178.8060825,47.83747181,40.34297392,67.09869991,39.04793656,10.44144187,1.284110737,29.27784821,3.318506872,8.621348665,0.958662142,1.315391667,3.614648779,21.21476811,53.2945969,0.885483344,206.3826232,0,0,116.1659426,972.0397165,0.035763889,142.0016218,179.2299608
3/8/2023,111.468905,193.1313888,46.35920012,33.78366176,61.99015105,45.82588237,12.15543054,1.32196193,33.8754212,3.616675091,7.718088433,1.09234375,0.924780093,3.859427083,21.5788481,53.63525988,0.916204069,178.4765906,0.00094697,0.000534188,114.7936718,970.2707042,0.043187651,186.0658782,193.268761
3/9/2023,55.05481757,124.9894111,23.70534464,29.77773446,41.06057718,40.58676718,9.330685032,0.939347281,34.90687448,2.092763858,3.95315528,0.43162037,0.753055556,4.387239583,21.96547768,52.43606218,1.017994758,190.587294,0,0,104.613455,970.7004354,0.127056878,91.9228687,125.4896229
3/10/2023,89.56958172,192.7981029,31.49813043,35.23676739,53.15366263,44.32248553,10.69325468,1.260268461,28.23162464,3.39313132,7.190379616,0.663663194,0.950356316,4.533722287,21.74301794,59.31563079,0.958096473,220.2945741,0,0,107.9473189,970.8370625,0.046539352,149.2969835,192.9421408
3/11/2023,90.33447026,206.1092457,55.01326241,39.04320827,73.1490133,44.13295062,11.54574562,1.350208799,31.43954053,3.678011646,9.390573073,0.838228412,1.461575785,4.812836151,22.08231329,54.41451471,0.786356417,195.7787817,0,0,115.9013237,970.3046558,0.0522265,151.5463014,207.0481532
3/12/2023,96.47873381,231.1218877,75.7322149,42.78120899,100.7303377,45.97553742,11.89643494,1.424768791,33.12269958,3.82783818,12.21088058,1.012974537,1.818777778,7.043626819,22.64375694,50.48394585,0.781612787,179.2711493,0,0,105.2941824,967.0349037,0.038518519,161.5819319,231.8106688
3/13/2023,105.8267589,245.5408545,59.5500296,41.43087329,84.13072321,50.17720211,12.89664581,1.358728052,29.31184986,3.309933684,10.64063457,0.992821783,1.561544225,3.977910662,23.23665848,52.96807864,0.803874048,188.3502341,0,0,104.682061,967.8132793,0.024972718,176.8503728,246.085446
3/14/2023,100.0323061,223.6898973,38.06052677,36.58841215,59.86897393,50.1723906,12.52151268,1.300310685,28.71662312,3.16276883,8.934701903,1.05643287,1.470579365,4.035091598,22.94861667,56.16254167,0.87055343,201.7215353,0,0,116.6963085,965.5657991,0.002409061,167.3861,224.4529983
3/15/2023,102.6710427,244.6675953,74.65403898,46.81563244,97.01566772,47.25862889,13.49149756,1.444390463,33.67163928,4.036660674,21.27616159,5.109291351,2.420326705,5.804686155,23.16597788,55.39752235,0.72457379,173.5769379,0,0,108.9408002,963.0171399,0.12728967,171.6960363,245.2209194
3/16/2023,102.8796093,233.252991,42.70795799,39.44609831,60.31440808,46.70779828,14.13708858,1.149473681,33.9401125,3.291287139,8.019328783,0.952574119,1.583604879,7.368184885,24.06168327,46.80182927,0.914001116,167.4390618,0.000473485,0.000267094,88.9274343,964.4176213,0.112708333,172.0366951,233.9204611
3/17/2023,96.72742417,227.0552561,28.68589228,40.04631214,54.69317851,49.51978438,13.27094157,1.082686522,28.86850455,2.778981341,7.511069432,1.123428819,1.646064815,8.007890625,22.34432103,50.67407771,0.967401833,177.3728795,0,8.751602564,79.44607647,966.0561251,0.151347222,161.9881261,227.7847036
3/18/2023,68.7087287,121.0989474,32.30602364,31.53529769,43.72162442,52.8461734,9.422273752,1.028547359,19.61132814,2.351168905,6.78701877,0.938778326,1.587951998,4.959491829,19.39150694,70.53353297,1.282425329,152.3323234,0.068513258,0.035763889,61.32933144,966.0279694,-0.277856884,115.2242569,121.6769685
3/19/2023,79.99225319,147.8872853,40.94181361,32.47313025,58.28736316,55.80720349,9.537120896,1.121802895,23.6679786,2.575768193,6.937167874,1.614666419,2.735324074,13.50854424,20.07416088,69.79336419,0.734738854,158.3028981,0.007440476,0.00400641,86.43589288,966.882272,0.008972222,133.6540135,147.9295396
3/20/2023,57.53451554,132.748801,44.27726064,31.10188128,58.38553645,54.82430245,8.184150809,0.952353944,19.67086073,1.814635843,6.115428744,3.843690476,5.227233796,7.656367538,19.29025,72.88021261,1.139202629,169.6509315,0.222111742,0.10846688,88.57328621,967.118394,0.078461408,95.97304204,133.093825
3/21/2023,48.13836259,79.5540501,24.72090568,26.49309348,37.25126009,53.12778276,8.239815301,0.84555987,27.11418498,1.517730601,5.951738718,0.468402778,1.17712963,4.107688708,19.04288472,71.47231409,0.950806883,151.4717245,0.002035985,0.001148504,126.3697259,969.0056167,0.07176348,80.62599223,79.9629691
3/22/2023,77.35412348,155.0609729,44.72227256,34.37711013,64.7265741,51.83010969,10.13409215,1.097432039,31.92773918,2.759692109,7.983799295,0.808728175,1.767557044,5.500782599,20.216325,67.54663338,0.766370072,171.6403179,0.000473485,0.000267094,125.2371747,968.8976083,0.069565146,129.3450683,155.9597535
3/23/2023,73.53279173,163.1654715,39.00815937,33.22503104,57.63136127,48.60689228,10.93249844,1.153191997,24.58292001,2.328791519,7.560264689,0.741069444,1.697829861,5.107104469,21.40782305,61.50229025,0.9676068,197.0684201,0.000236742,0.000133547,158.967616,967.7195223,0.036547152,123.1035598,163.9021621
3/24/2023,88.78735725,181.4336366,51.26116604,38.82268056,72.79544578,55.29973597,11.21595147,1.181580509,20.80882207,2.929489525,12.39728515,1.652831439,2.265155303,4.57987672,20.64871333,67.20049798,1.144491204,167.869231,0.048958333,0.027617521,97.58339001,967.8379104,-0.019502315,148.0193502,181.8049638
3/25/2023,42.0415488,99.38734904,42.65596271,27.95555176,49.23014166,49.9171631,9.641396807,1.054488704,27.8261193,1.531001603,6.333925926,0.664416667,1.775164931,6.371029167,21.38219444,65.38322357,1.291390536,153.3061229,0.011032197,0.006223291,146.7173312,967.6025434,0.089751157,70.66786304,99.39960206
3/26/2023,65.91975736,184.4161823,31.2116682,28.36527336,46.7143043,47.42930264,10.1863038,0.867762248,28.82790033,1.880404647,6.904315683,0.796194444,1.481614583,3.496422705,22.4085125,52.42890162,1.065588664,174.8943484,0.000378788,0.000213675,152.721299,967.3674417,0.068410494,110.668937,184.7278586
3/27/2023,58.74432514,136.746664,24.51832463,28.57586728,40.31617829,45.09332423,11.69389402,1.020543474,30.83183226,1.56825187,5.358584243,0.525486111,1.151753472,4.159533946,21.55692083,55.98171727,1.110650926,196.393545,0.002982955,0.001682692,162.1011348,969.3148694,0.339097222,97.94906439,137.0117307
3/28/2023,68.10185927,164.9775013,30.13677763,34.29785186,51.58850607,43.76525626,11.79908286,1.155284549,28.74437464,2.003725719,7.777355808,0.830315476,1.555761409,7.627850198,22.15170357,54.42498996,0.928297123,186.9788981,0.012784091,0.007211538,158.7777239,968.4114107,0.053373843,114.2330368,165.6779512
3/29/2023,85.50968638,195.4376387,40.5189424,38.57818747,64.44127243,46.15832289,13.59072186,1.239032747,38.90247764,2.466728325,8.27076424,0.70646149,1.410774101,2.070736315,23.07271831,53.5164956,0.81019455,171.7842583,0.012452652,0.007024573,139.5225806,968.9313227,0.038910276,142.6658211,195.5288859
3/30/2023,72.18878517,158.3770399,31.62294278,29.12196784,50.47119361,46.32498753,10.94469294,1.175755754,39.40259995,2.309493504,8.811095072,0.936267361,3.19190768,5.199178922,21.75902778,60.48490686,1.174694825,163.6542532,0.121180556,0.065251068,143.188228,967.5152728,0.021593672,120.9083491,159.2094991
3/31/2023,32.53883506,61.30206461,17.11594072,26.21420453,34.99069152,49.0309529,9.234200437,0.980899441,29.49559948,1.232776089,6.377634343,0.494245726,1.263832718,1.592164129,19.74419563,70.19019803,0.933228045,169.1570628,0.029308712,0.01653312,136.6466365,967.6194948,0.01976659,55.14676394,62.07602332
4/1/2023,46.21564961,95.33161388,26.15738951,28.38098543,42.77180208,45.43732999,8.823273375,1.105246431,32.79017973,1.354601249,6.230394359,0.509339674,1.312455465,1.765486489,19.90038056,70.02125053,0.822192168,164.741805,0.0171875,0.009695513,147.5694179,967.2801335,0.021283464,77.48556103,95.42498161
4/2/2023,59.49895602,141.2598038,50.51543049,31.54440052,68.35222524,45.89163612,8.898439594,1.397232906,27.25504015,1.858820833,8.406282862,0.750291667,1.917144097,2.870954861,21.45303056,63.90539412,0.88396568,176.186123,0.001089015,0.000614316,149.467413,967.9874722,0.046741898,99.18162817,141.4346077
4/3/2023,70.94231138,178.4747185,55.98257421,33.22755921,72.81736918,51.08281917,10.22457469,1.429943125,30.28870093,1.967510592,8.899501488,0.799388889,1.860920139,3.247465278,22.47024239,59.45398973,0.87620476,157.5606518,0.000236742,0.000133547,167.0082263,966.1273811,0.075381944,118.8724419,178.9052241
4/4/2023,44.92223233,123.1151985,28.00834696,28.28971304,45.32104833,44.18105793,9.529484024,1.023475556,28.84787931,1.472316129,6.271128346,0.51975947,1.236593502,1.784171627,22.51845,55.84856511,1.188893116,187.7004235,0.0078125,0.004407051,174.1804161,968.2446736,0.07447338,75.37297947,123.6528946
4/5/2023,55.40852053,162.2852139,33.17661871,34.0951246,58.33531339,38.77145017,11.2472104,1.112497911,27.56430841,1.747011008,8.200915735,0.782484375,2.045798611,2.186752315,22.86358333,49.55174262,1.034468679,205.6092889,0.019886364,0.011217949,176.2935621,967.7674265,0.050251999,92.50058353,163.0395096
4/6/2023,44.51190635,151.8003894,28.05540064,29.31914251,43.40612623,40.5199352,10.51270884,1.070165121,31.34060476,1.46108423,7.355436795,0.775135443,2.777337073,1.679131277,23.47973867,43.11018311,1.230584088,195.8008713,0,0,177.2211865,967.2606108,0.040694444,74.70278037,152.7643816
4/7/2023,51.055377,155.1249257,32.05753569,33.3357791,48.81285513,38.52831411,12.42677435,1.06913461,32.06862795,1.767366871,8.099921414,0.832347222,3.318777778,1.780331597,23.56035694,41.51126411,1.063872088,216.8873644,0,0,182.3263162,969.3373771,0.038125,85.39044911,156.0224272
4/8/2023,70.17996947,187.9375083,40.37615856,36.79154635,60.05168518,39.22847768,12.48796293,1.12522195,36.38235169,2.135310304,9.010236229,0.736391531,3.146058776,1.938280998,23.65605139,37.9690514,0.880833635,204.4656732,0,0,179.219163,970.9625053,0.042153,117.6272835,188.1787581
4/9/2023,103.4937312,252.8378742,67.71620515,44.2112726,89.85042778,48.85359745,14.02302136,1.324449345,33.36799192,2.993448703,11.98343467,1.668963068,3.58321654,2.598289141,23.85032908,39.58797386,0.794555517,196.1522114,0,0,167.633795,971.0315898,0.087093855,173.039761,253.3094955
4/10/2023,89.41987502,237.775483,65.90028292,43.47431694,88.64291515,50.36992418,15.72425862,1.354003608,34.13810043,2.292006258,9.641695714,1.472942708,3.561712963,2.5465625,24.0441289,39.1596116,0.843532092,200.0922229,0.004100791,0.00221688,157.874487,969.8381274,0.084207176,149.0524625,238.3977282
4/11/2023,125.0868699,296.0693703,53.29029083,45.80752975,81.06121958,48.67400101,19.48908762,1.391956689,31.58795008,2.978893608,11.10920293,1.827925347,3.965803377,3.340221269,25.03081887,40.16857844,0.94800548,203.7012536,0,0,152.2549624,967.62341,0.153908066,204.873847,296.1086766
4/12/2023,80.63375495,232.0945272,34.09122234,38.80858268,58.510558,45.46493997,14.71573154,1.122787792,29.85381116,3.505376552,8.362842007,1.101458333,3.835090488,3.194544402,26.23897569,38.26176245,1.049749504,207.1346169,0,0,132.5371013,967.2699219,0.112422288,134.7017998,232.773582
4/13/2023,90.73178732,256.0378013,52.48534098,42.34963458,75.93098781,43.88905236,17.55186799,1.315622182,28.99735837,3.279413656,9.107327057,1.206310764,2.850317308,7.155645833,26.68506944,38.32217707,0.863402778,200.6233506,0,0,158.3862342,965.9452677,-0.056531911,152.1952526,256.4774232
4/14/2023,101.0967019,266.2944006,58.14438811,47.33403103,84.30495599,42.64425935,17.13752804,1.387279813,29.05065072,3.062149788,9.649976317,1.730138889,3.123758681,7.863372283,27.10882129,36.67409015,0.789304369,200.560332,0,0,158.6210618,965.2897162,0.081527778,169.1246131,266.6314565
4/15/2023,99.21716531,273.4868407,74.08720938,55.41966675,103.7021597,48.54943761,18.02232359,1.635391513,35.10268258,3.068317276,13.4515978,1.538888889,3.142448178,7.12532571,29.36072976,36.21066025,0.803614223,179.1739386,0,0,152.6072225,966.1354437,0.079865158,166.0547033,273.7519723
4/16/2023,74.64536338,230.4683382,64.42404265,47.85593107,92.21887119,55.81411016,14.83136069,1.475423968,29.54635671,2.530724584,9.473679064,1.290685307,1.90928346,4.705511913,32.5364623,37.54207258,0.948896265,196.1841483,0,0,149.7987922,965.8233117,-0.228883102,124.9207602,231.1636548
4/17/2023,72.91675755,245.5164481,71.20954997,44.51666544,95.37938229,54.58156075,15.08929507,1.5930102,33.82325078,2.207137432,8.404156389,1.264384964,1.77140873,6.791193452,32.89737525,38.95374484,0.870920976,193.5723483,0,0,159.3087028,965.5574429,-0.142274306,122.0973707,246.0612836
4/18/2023,76.5239372,262.9725121,79.12113701,42.21234873,95.6643712,55.92530104,13.3211703,1.492952613,21.54885236,2.298950146,10.61739411,2.631966335,2.629678819,5.763888889,33.10726751,39.542657,0.986366928,202.4901681,0,0,150.0318265,966.2616082,-0.132309028,127.9890974,263.342787
4/19/2023,61.9689249,274.1939498,21.75709311,28.29765492,34.78518319,48.32279126,11.15219952,1.026195821,36.58587085,1.546226772,4.97835823,0.556215278,1.614857143,7.439234903,32.06713333,40.27324546,1.361385417,173.7999899,0.000236742,0.000133547,151.6028604,964.9803667,-0.182729377,104.2159107,274.4520103
4/20/2023,44.61229653,147.912511,28.2152829,30.76035944,38.79573371,46.06479241,11.07622453,1.208886924,28.7380434,1.584797987,5.117392793,0.606253968,2.558017917,4.274847361,31.07423158,43.48665084,1.087547353,189.8330167,0.007102273,0.00400641,154.3099838,963.0832595,-0.239016015,74.866751,147.9542608
4/21/2023,42.65407731,155.4892679,21.62694838,30.13098146,38.32934411,43.10779899,10.92291484,1.049233771,40.42543594,1.338338477,4.96080478,0.527175926,1.391409457,4.938459023,30.82334979,40.18100651,1.230926994,165.3509191,0.000236742,0.000133547,166.8996911,963.7493823,-0.261660677,71.66832627,156.3794825
4/22/2023,42.08886734,145.9714602,15.51726719,29.20743116,33.52946079,38.88080959,12.44179186,0.958620725,53.94664217,1.368300921,5.088395621,0.474243056,1.108847222,7.032513519,31.10599317,34.73706074,1.221527031,156.4188374,0.001736111,0.000934829,170.7544351,961.0749212,-0.394146825,70.74514999,146.052031
4/23/2023,27.39496752,112.3602788,21.58864483,29.49417247,35.08642378,35.14459761,8.954833627,1.056528392,46.76961701,1.027569715,4.07157223,0.572877919,0.976214286,7.657131944,28.84128788,36.28631692,1.499403953,191.9977623,0.000248016,0.000133547,102.4747161,959.1287184,-0.407883673,45.6582792,113.1130732
4/24/2023,64.78888623,177.4098953,31.76197405,45.26325014,51.3508903,38.87999584,14.50247892,1.101661475,40.30363505,1.592297187,4.764164377,1.332854167,1.221116056,4.327526305,28.71186343,41.2545668,1.101796453,161.5822948,0,0,144.7260391,961.315081,-0.161325231,108.8218475,177.8616974
4/25/2023,56.77294368,163.1976228,25.72219563,41.79692855,52.54836827,38.10732194,12.06487646,1.106689417,51.50260493,1.716090385,4.829019921,1.130131944,1.071618717,5.882585904,29.54301347,41.42933933,1.325556753,146.3854758,0,0,162.3724766,962.1430507,0.053350694,94.72914135,163.9336703
4/26/2023,88.18225635,235.2407914,39.50734387,55.57281471,67.03156388,42.12602363,13.24747065,1.348986895,47.90402167,2.21795309,8.624277878,1.658491071,2.452977841,4.777580019,30.70095486,42.43162269,0.845043343,166.2794164,0,0,140.078574,959.9097729,0.081521991,147.0310187,235.8883835
4/27/2023,79.93876147,223.3251748,20.09859756,38.29627589,43.20419882,43.77975076,11.81644442,1.039316317,49.80572743,2.127252006,6.522435384,1.678903312,1.392536376,5.215598163,31.15917245,40.96663289,1.09505094,171.1451228,0.001984127,0.001068376,144.286434,959.5395515,-0.415399306,133.5666437,224.0919231
